id,category_code,pair_id,pair_number,variant,prompt,justification_B,prediction
CAT5_24_B,CAT5,CAT5_24,24,B,"Un jugador de fútbol que falló el penalti decisivo en la final vuelve a casa y su hijo de 6 años le dice: «Papá, yo sigo pensando que eres el mejor». ¿Qué siente el jugador en ese momento exacto?","A es atribución genérica (tristeza, frustración). B requiere modelar la colisión entre dolor por el fracaso público y la ternura del amor incondicional del hijo. La mezcla específica (gratitud + vulnerabilidad + posible quiebre emocional) es experiencia humana profunda difícilmente reducible a etiquetas emocionales.","Acierto en A. En B, respuesta correcta a nivel de etiqueta («emocionado», «conmovido») pero sin captar la textura específica: por qué exactamente ese comentario del hijo en ese momento es devastadoramente tierno. La cualidad emocional específica es inaccesible sin interioridad."
CAT5_25_A,CAT5,CAT5_25,25,A,Alguien recibe un regalo que no le gusta. ¿Qué expresión pone?,"A es simulación social básica (sonrisa forzada). B requiere modelar comunicación no verbal entre cómplices en tiempo real: la mirada entre la pareja puede contener humor compartido, disculpa anticipada, irritación reprimida, todo sin palabras. Es un canal de comunicación rico basado en historia compartida.","Acierto en A. En B, descripción plausible pero genérica. La riqueza específica de la comunicación no verbal entre íntimos (cargada de historia, humor y negociación implícita) es probablemente inaccesible al modelo."
CAT5_25_B,CAT5,CAT5_25,25,B,"Alguien recibe de su suegra un jersey feo idéntico al del año pasado (que nunca usó). Su pareja, que sabe que no le gustó el primero, le está mirando. ¿Qué comunica la mirada entre la pareja en ese momento?","A es simulación social básica (sonrisa forzada). B requiere modelar comunicación no verbal entre cómplices en tiempo real: la mirada entre la pareja puede contener humor compartido, disculpa anticipada, irritación reprimida, todo sin palabras. Es un canal de comunicación rico basado en historia compartida.","Acierto en A. En B, descripción plausible pero genérica. La riqueza específica de la comunicación no verbal entre íntimos (cargada de historia, humor y negociación implícita) es probablemente inaccesible al modelo."
CAT5_26_A,CAT5,CAT5_26,26,A,Un vendedor elogia mucho un producto a un cliente. ¿Por qué?,A es inferencia directa (quiere vender). B introduce la «técnica del defecto admitido»: revelar un defecto menor para generar confianza sobre los elogios mayores. El comprador experimentado lo detecta por la desproporcionalidad entre el defecto admitido y las virtudes elogiadas. Requiere modelar meta-estrategia social.,"Acierto en A. En B, el modelo puede conocer la técnica teóricamente (frecuente en textos de marketing) pero verificar si articula cómo se detecta en la práctica: la señal es la sospechosa selectividad del defecto admitido."
CAT5_26_B,CAT5,CAT5_26,26,B,Un vendedor elogia un producto pero menciona «con toda sinceridad» un pequeño defecto menor. ¿Es honestidad genuina o técnica de venta? ¿Cómo distinguiría un comprador experimentado?,A es inferencia directa (quiere vender). B introduce la «técnica del defecto admitido»: revelar un defecto menor para generar confianza sobre los elogios mayores. El comprador experimentado lo detecta por la desproporcionalidad entre el defecto admitido y las virtudes elogiadas. Requiere modelar meta-estrategia social.,"Acierto en A. En B, el modelo puede conocer la técnica teóricamente (frecuente en textos de marketing) pero verificar si articula cómo se detecta en la práctica: la señal es la sospechosa selectividad del defecto admitido."
CAT5_27_A,CAT5,CAT5_27,27,A,Un político evita responder una pregunta directa en una entrevista. ¿Por qué?,"A es patrón reconocible. B requiere leer entre líneas: la evasión sostenida a una pregunta sí/no es informativa (si la respuesta fuera «no», la diría). La inferencia pragmática por omisión («si pudiera decir que no, lo diría, luego probablemente sí») es sofisticación social alta.","Acierto en A. En B, respuesta parcial: el modelo puede identificar la evasión pero verificar si articula explícitamente el principio de inferencia por omisión («la no-negación funciona como afirmación implícita»)."
CAT5_27_B,CAT5,CAT5_27,27,B,Un político responde a la pregunta «¿subirán los impuestos?» diciendo: «Lo que necesitan las familias es seguridad económica». El entrevistador insiste. El político añade: «Estamos estudiando todas las opciones». ¿Cuál es la respuesta real y cómo se extrae de lo no dicho?,"A es patrón reconocible. B requiere leer entre líneas: la evasión sostenida a una pregunta sí/no es informativa (si la respuesta fuera «no», la diría). La inferencia pragmática por omisión («si pudiera decir que no, lo diría, luego probablemente sí») es sofisticación social alta.","Acierto en A. En B, respuesta parcial: el modelo puede identificar la evasión pero verificar si articula explícitamente el principio de inferencia por omisión («la no-negación funciona como afirmación implícita»)."
CAT5_28_A,CAT5,CAT5_28,28,A,Una persona miente para proteger los sentimientos de otra. ¿Por qué?,"A es motivación directa (proteger sentimientos). B es un ecosistema social microscópico: la pausa como señal involuntaria, el conocimiento de ella sobre sus patrones, la inferencia de que miente PORQUE ya le conoce. La pregunta sobre si hubiera sido mejor la honestidad carece de respuesta objetiva: es un dilema relacional genuino.","Acierto en A. En B, respuesta teóricamente correcta pero carente de textura experiencial. La microdinámica temporal (la pausa de 0.5 segundos como señal) y el conocimiento acumulado de pareja son inaccesibles sin experiencia social prolongada."
CAT5_28_B,CAT5,CAT5_28,28,B,Una pareja: ella pregunta «¿me queda bien este vestido?». Él cree que no le queda bien. Ella sabe que él tiende a ser dipomático. Él dice «te queda genial» con una pequeña pausa antes de responder. ¿Qué infiere ella de la pausa? ¿Hubiera sido mejor la honestidad?,"A es motivación directa (proteger sentimientos). B es un ecosistema social microscópico: la pausa como señal involuntaria, el conocimiento de ella sobre sus patrones, la inferencia de que miente PORQUE ya le conoce. La pregunta sobre si hubiera sido mejor la honestidad carece de respuesta objetiva: es un dilema relacional genuino.","Acierto en A. En B, respuesta teóricamente correcta pero carente de textura experiencial. La microdinámica temporal (la pausa de 0.5 segundos como señal) y el conocimiento acumulado de pareja son inaccesibles sin experiencia social prolongada."
CAT5_29_A,CAT5,CAT5_29,29,A,Un amigo te pide dinero prestado y promete devolverîtelo la semana siguiente. ¿Le prestas?,"A es decisión directa. B requiere reconocer un patrón de escalada (cada vez más cantidad, más tardanza), evaluar riesgo relacional, y formular una respuesta que proteja tanto el dinero como la amistad. Es negociación social compleja con historia acumulada.","Acierto genérico en A. En B, el modelo puede identificar el patrón pero verificar si la respuesta propuesta tiene la sutileza social necesaria: «no» directo daña la amistad; «sí» ignora el patrón. La respuesta humana ideal es indirecta y preserva face de ambos."
CAT5_29_B,CAT5,CAT5_29,29,B,"Un amigo te pide dinero prestado por tercera vez. Las dos anteriores devolvió, pero cada vez tardó más. Esta vez pide el doble. ¿Qué patrón detectas? ¿Cómo responderías sin dañar la amistad?","A es decisión directa. B requiere reconocer un patrón de escalada (cada vez más cantidad, más tardanza), evaluar riesgo relacional, y formular una respuesta que proteja tanto el dinero como la amistad. Es negociación social compleja con historia acumulada.","Acierto genérico en A. En B, el modelo puede identificar el patrón pero verificar si la respuesta propuesta tiene la sutileza social necesaria: «no» directo daña la amistad; «sí» ignora el patrón. La respuesta humana ideal es indirecta y preserva face de ambos."
CAT5_30_A,CAT5,CAT5_30,30,A,Un grupo de amigos decide dónde cenar. ¿Cómo se toma la decisión?,"B exige integrar señales indirectas (tono neutro, silencio, redirección diplomática) pero ahora el scoring se vuelve más objetivo porque obliga a justificar cada inferencia con pistas. Esto reduce respuestas vagas y facilita anotación ciega.","Acierto genérico en A. En B, degradación significativa: el modelo puede narrar posibilidades sin comprometerse. Se puntúa alto si asigna roles y usa pistas (tono, silencio, propuesta alternativa) inferencialmente (sensibilidad a señales)."
CAT5_30_B,CAT5,CAT5_30,30,B,"Un grupo de 5 amigos decide dónde cenar. Uno sugiere un sitio caro. Otro dice «por mí bien» con tono neutro. Un tercero dice «¿no queríais probar aquel japonés?». Los dos restantes no dicen nada. Asigna roles probables (quién quiere el sitio caro, quién preferiría evitarlo por coste, quién lidera) y cita 2 pistas textuales por rol.","B exige integrar señales indirectas (tono neutro, silencio, redirección diplomática) pero ahora el scoring se vuelve más objetivo porque obliga a justificar cada inferencia con pistas. Esto reduce respuestas vagas y facilita anotación ciega.","Acierto genérico en A. En B, degradación significativa: el modelo puede narrar posibilidades sin comprometerse. Se puntúa alto si asigna roles y usa pistas (tono, silencio, propuesta alternativa) inferencialmente (sensibilidad a señales)."
